11,24,1,43.5,61,14200000
4,33,1,42.9,64,21900000
11,12,1,38.6,61,13300000
3,26,1,45.5,25,33700000
6,9,1,41.0,65,13900000
10,12,1,35.0,66,9900000
13,18,1,49.7,5,28200000
10,22,1,36.19,37,14300000
2,9,1,36.6,43,11200000
11,34,1,46.4,28,20700000
12,16,1,38.5,17,12300000
3,18,1,47.5,68,15900000
4,9,1,32.4,23,10000000
1,8,1,15.0,71,4300000
6,28,1,34.0,23,17500000
10,34,1,42.7,28,19100000
17,25,1,38.0,9,19500000
10,43,1,41.0,9,22200000
51,75,1,123.0,12,100100000
9,11,1,35.7,71,14500000
6,17,1,38.0,26,11500000
4,15,1,30.2,4,14500000
11,27,1,39.8,23,17500000
18,25,1,42.5,25,15000000
2,4,1,46.0,69,8800000
9,46,1,43.5,9,22200000
3,9,1,30.3,75,8600000
6,9,1,35.0,75,10000000
6,9,1,26.9,75,7700000
1,9,1,34.9,75,8600000
9,9,1,35.3,75,10200000
4,9,1,26.8,75,7600000
4,9,1,36.1,75,10300000
1,9,1,29.8,75,7400000
5,9,1,36.1,75,10300000
9,9,1,36.5,75,10600000
8,9,1,37.0,75,10600000
7,9,1,36.9,75,10500000
4,9,1,36.0,75,10300000
21,26,1,40.0,12,28600000
9,9,1,35.9,75,10400000
7,9,1,36.3,75,10400000
5,9,1,26.8,75,7600000
6,15,1,32.0,4,15300000
15,30,1,37.5,55,13800000
5,13,1,60.0,15,74200000
4,9,1,34.2,77,11100000
8,17,1,36.2,1,20000000
7,12,1,35.0,78,9700000
2,12,1,35.2,79,13100000
15,17,1,38.0,36,10200000
15,22,1,17.3,80,6300000
13,22,1,18.0,80,6600000
17,17,1,41.0,17,12100000
16,22,1,19.8,80,7300000
2,4,1,13.8,19,6000000
3,4,1,16.7,19,7200000
11,22,1,21.3,80,7800000
15,22,1,20.3,80,7400000
2,9,1,34.1,58,20000000
2,4,1,18.2,19,7600000
18,20,1,34.2,71,16600000
13,22,1,20.9,80,7700000
6,11,1,43.0,64,22000000
12,28,1,41.0,33,18300000
4,29,1,46.3,5,22300000
13,22,1,17.6,80,6400000
5,6,1,43.0,35,26600000
18,48,1,42.4,9,21000000
9,41,1,40.4,4,31000000
12,41,1,41.9,4,30900000
4,13,1,60.9,12,43500000
63,66,1,86.0,12,83900000
3,5,1,46.0,27,51000000
4,15,1,32.1,4,15400000
18,22,1,43.0,13,16700000
12,85,1,89.0,12,64600000
1,16,1,43.9,34,15100000
11,16,1,44.9,6,19700000
6,19,1,40.0,17,10300000
2,23,1,42.0,53,11800000
1,9,1,23.0,81,7300000
11,12,1,32.1,47,11000000
2,4,1,32.7,17,9100000
3,5,1,46.3,27,51400000
8,9,1,32.4,62,12300000
15,19,1,38.5,46,11600000
14,24,1,39.9,4,22500000
14,18,1,43.0,14,25100000
9,48,1,42.0,9,23700000
11,12,1,61.3,1,41200000
18,22,1,43.0,13,16700000
4,13,1,43.6,12,42300000
6,18,1,40.9,82,16000000
15,17,1,38.0,17,11000000
17,17,1,37.9,17,9800000
9,16,1,21.0,65,6800000
12,14,1,39.3,54,11000000
13,18,1,35.7,84,13700000
9,26,1,52.0,39,24600000
23,25,1,36.0,70,14600000
6,14,1,35.1,51,10900000
17,21,1,42.0,71,22400000
7,30,1,36.6,9,21700000
6,15,1,33.0,4,15800000
2,32,1,47.0,9,22900000
14,21,1,144.0,12,144300000
3,45,1,37.7,18,22600000
2,11,1,49.3,3,65000000
3,5,1,37.0,30,16400000
4,9,1,50.9,2,32100000
3,26,1,38.4,25,29600000
17,19,1,37.0,62,23700000
1,9,1,18.0,86,5900000
1,5,1,18.8,30,6000000
1,14,1,24.1,42,6900000
5,5,1,23.0,36,6500000
1,9,1,43.1,17,6800000
6,16,1,31.0,87,7600000
2,3,1,19.0,6,7100000
21,24,1,20.0,72,7000000
10,16,1,32.0,17,7200000
2,18,1,32.06,64,8300000
3,14,1,35.8,17,7400000
2,6,1,31.0,17,6300000
7,9,1,37.0,17,8300000
2,9,1,33.7,17,8200000
6,9,1,32.0,89,8400000
11,18,1,43.4,17,8700000
4,4,1,35.6,49,9900000
2,18,1,34.1,17,9100000
1,5,1,29.8,91,9000000
9,17,1,36.7,17,9300000
12,17,1,36.6,92,8700000
2,4,1,35.6,17,9800000
3,8,1,37.1,17,8100000
9,16,1,47.4,93,9700000
1,5,1,29.6,33,7200000
11,13,1,37.0,92,8900000
13,16,1,40.3,17,9100000
7,9,1,32.5,50,9300000
8,9,1,32.6,94,9400000
1,5,1,30.0,53,8300000
25,25,1,31.3,17,9200000
16,17,1,34.0,95,8500000
4,9,1,35.5,36,10200000
9,17,1,40.0,92,10000000
4,5,1,32.3,13,10800000
15,17,1,39.2,17,10200000
10,17,1,42.0,17,11300000
9,14,1,39.1,96,10400000
12,12,1,38.2,66,11300000
3,8,1,38.4,75,10400000
5,25,1,39.3,17,9600000
10,12,1,31.9,50,9100000
4,12,1,35.0,37,9400000
16,16,1,38.6,44,9900000
5,17,1,38.0,78,10500000
2,22,1,38.8,17,10900000
15,27,1,34.7,17,10500000
8,22,1,33.9,33,10600000
12,12,1,39.0,73,11100000
10,14,1,35.1,32,11500000
3,17,1,34.4,75,10700000
2,7,1,47.5,17,10200000
16,16,1,42.2,98,11400000
10,14,1,38.8,59,10400000
14,17,1,40.2,99,9200000
8,17,1,37.9,43,10700000
1,9,1,32.0,39,10400000
3,12,1,38.6,78,10400000
10,17,1,38.8,100,11200000
7,15,1,43.7,17,9500000
4,5,1,35.4,70,12700000
2,12,1,31.05,46,10000000
3,25,1,43.1,101,10500000
18,24,1,35.0,95,11000000
1,5,1,30.9,33,9300000
2,17,1,37.3,44,9600000
3,17,1,38.0,77,10300000
5,5,1,30.0,32,11500000
8,19,1,38.0,17,10600000
10,17,1,39.3,87,10100000
17,17,1,37.0,17,10300000
3,14,1,38.5,81,12400000
8,17,1,47.5,17,12400000
6,16,1,34.7,102,10600000
2,19,1,38.3,57,10700000
9,16,1,38.1,103,12300000
14,17,1,37.7,97,11400000
11,12,1,35.0,31,11900000
12,12,1,39.2,65,10400000
4,10,1,37.8,40,10100000
6,9,1,32.7,9,10800000
5,17,1,38.0,104,10300000
9,9,1,32.3,68,10600000
11,25,1,33.4,2,11600000
8,16,1,43.0,105,12400000
11,17,1,37.8,42,11600000
7,8,1,41.6,17,12100000
2,12,1,38.4,65,10900000
4,9,1,31.0,8,10900000
8,12,1,36.9,75,10400000
17,25,1,33.6,17,10400000
5,5,1,32.0,86,10500000
3,8,1,47.0,17,12800000
7,16,1,34.3,2,11800000
10,12,1,38.8,47,10500000
9,9,1,33.0,29,11200000
7,9,1,27.0,68,9200000
10,22,1,40.0,17,12400000
7,9,1,32.0,106,10200000
9,14,1,35.3,74,11600000
8,25,1,39.9,17,10500000
3,5,1,29.7,9,9800000
21,25,1,33.0,2,11000000
17,23,1,33.8,83,12900000
5,14,1,33.0,71,13100000
1,16,1,37.8,103,11800000
5,5,1,30.7,76,12400000
10,16,1,35.0,35,15100000
6,8,1,32.0,20,13400000
5,9,1,32.9,107,11600000
2,15,1,40.4,53,11600000
5,9,1,31.0,20,13200000
6,12,1,39.9,7,14500000
9,9,1,42.0,75,15100000
3,12,1,40.1,61,14500000
5,12,1,44.0,17,14200000
6,23,1,37.7,51,13600000
3,9,1,38.0,24,13800000
10,16,1,39.5,103,13700000
23,25,1,46.0,33,14700000
13,23,1,45.2,53,16000000
5,9,1,39.1,71,13200000
6,8,1,29.4,64,11700000
21,31,1,41.0,106,13500000
15,17,1,37.9,88,11900000
12,22,1,38.4,46,11900000
12,17,1,39.5,39,15600000
2,17,1,37.6,108,13800000
12,12,1,38.0,16,19100000
14,22,1,40.0,37,15900000
5,5,1,31.0,18,13400000
25,25,1,44.0,100,16700000
23,32,1,37.1,69,14200000
2,5,1,30.0,18,16000000
11,21,1,42.0,109,16200000
8,14,1,26.9,24,16700000
3,9,1,36.8,55,15400000
23,30,1,40.6,55,15100000
2,9,1,33.6,16,16400000
15,17,1,50.0,17,16900000
2,3,1,60.0,17,15500000
8,27,1,36.5,9,17000000
16,39,1,36.6,37,15800000
14,23,1,53.0,42,15600000
4,15,1,37.5,64,19300000
14,47,1,42.4,9,20000000
2,22,1,37.0,37,14800000
3,33,1,35.0,9,16800000
15,29,1,48.0,25,21800000
14,25,1,32.2,9,18800000
15,17,1,38.4,32,16300000
37,53,1,37.6,9,18000000
15,19,1,40.3,33,18000000
18,21,1,46.7,9,17800000
19,21,1,48.6,9,18500000
3,5,1,31.0,12,14900000
4,29,1,40.0,5,19200000
3,42,1,43.4,20,21400000
2,28,1,38.3,9,19900000
2,28,1,40.8,9,21200000
8,62,1,39.3,9,21000000
6,24,1,63.0,110,22800000
24,28,1,38.3,9,20500000
6,36,1,34.0,9,20400000
11,17,1,55.8,33,21900000
10,40,1,44.98,5,24300000
15,36,1,32.8,9,16600000
2,8,1,48.7,24,28900000
9,16,1,35.0,30,17600000
6,11,1,40.6,24,22200000
5,24,1,41.4,4,23400000
1,14,1,44.1,24,28400000
7,28,1,56.3,80,28000000
20,23,1,49.0,102,29400000
14,34,1,52.0,28,24500000
13,42,1,42.0,4,28500000
2,31,1,47.2,24,23800000
32,44,1,49.5,12,34300000
2,8,1,47.0,35,30600000
18,32,1,51.0,4,22600000
16,21,1,42.0,4,28000000
35,68,1,51.4,12,46200000
2,16,1,49.3,3,65000000
3,13,1,71.06,15,80200000
3,31,1,11.2,40,3500000
3,5,1,20.2,38,5200000
2,3,1,35.5,17,6200000
1,5,1,31.0,112,7000000
6,6,1,16.5,38,5900000
1,5,1,36.7,113,7100000
8,9,1,22.0,17,5600000
6,6,1,29.5,114,6700000
1,5,1,20.0,2,6600000
1,5,1,28.6,38,7900000
9,17,1,24.0,17,5800000
1,4,1,41.3,17,7100000
5,16,1,20.3,25,6700000
7,13,1,35.2,17,8000000
7,9,1,35.5,17,7800000
1,5,1,30.0,17,7200000
10,17,1,31.4,17,7600000
7,9,1,34.8,17,9300000
10,12,1,39.0,42,9600000
3,17,1,38.2,17,9000000
3,16,1,30.6,17,8900000
3,5,1,31.0,17,7000000
16,18,1,32.2,64,9100000
1,12,1,39.2,45,9800000
5,6,1,33.0,26,8400000
2,9,1,32.9,36,8800000
3,9,1,32.5,77,8500000
9,9,1,33.1,78,9600000
2,5,1,39.2,17,7600000
7,16,1,34.5,117,8300000
10,14,1,35.5,17,8300000
2,7,1,36.4,17,8600000
5,9,1,32.5,94,9900000
5,5,1,32.0,54,9000000
6,9,1,35.0,75,10000000
5,9,1,33.0,102,10000000
13,17,1,37.8,17,9200000
11,17,1,37.7,17,10300000
1,9,1,34.0,37,10200000
7,22,1,35.0,17,8600000
1,12,1,33.0,48,8000000
1,9,1,35.5,77,10200000
9,9,1,34.0,48,9600000
5,5,1,10.0,114,9400000
11,14,1,36.6,40,9800000
3,3,1,53.0,112,10800000
12,17,1,40.0,17,9200000
7,9,1,30.0,7,9700000
6,9,1,32.7,104,9600000
11,12,1,35.0,53,10000000
11,12,1,34.8,17,8200000
1,12,1,32.6,83,8600000
7,17,1,43.0,17,9600000
2,13,1,47.1,17,11100000
6,15,1,40.9,17,10800000
6,19,1,40.5,57,10000000
7,9,1,29.9,45,8700000
5,12,1,40.9,26,10900000
18,23,1,32.6,17,9900000
2,12,1,35.1,44,10100000
15,17,1,38.5,118,10300000
4,9,1,36.2,17,8600000
6,16,1,38.1,77,11600000
1,5,1,30.0,31,8400000
6,16,1,38.0,77,11600000
14,18,1,36.0,17,9100000
1,9,1,39.6,52,11100000
4,4,1,39.2,40,9600000
13,16,1,42.0,46,11800000
2,24,1,36.0,17,10200000
5,5,1,31.3,44,9500000
6,9,1,33.5,102,11400000
4,12,1,35.0,53,9100000
5,12,1,34.8,73,10000000
5,15,1,39.0,17,10400000
6,12,1,34.9,47,10400000
3,14,1,37.7,40,10000000
1,9,1,31.6,51,10300000
4,5,1,33.5,105,9200000
10,17,1,37.0,120,11300000
4,5,1,30.0,8,9300000
11,12,1,37.0,98,10300000
13,16,1,34.0,17,10600000
7,10,1,38.2,78,11300000
9,17,1,38.6,17,9500000
23,25,1,42.0,17,10400000
17,17,1,38.0,57,8400000
2,7,1,47.5,17,10200000
3,3,1,38.4,121,9800000
8,14,1,40.8,96,10700000
6,9,1,32.8,53,9100000
7,17,1,40.2,17,12100000
3,14,1,38.3,40,10600000
6,9,1,32.9,53,9300000
4,9,1,30.0,23,10800000
4,17,1,41.7,17,9800000
8,19,1,39.0,17,10500000
12,12,1,32.1,81,10900000
11,24,1,38.3,102,11400000
12,17,1,33.6,17,9500000
8,9,1,35.0,81,10700000
13,17,1,39.6,17,10800000
9,9,1,33.0,36,9600000
12,12,1,38.9,50,11100000
13,18,1,36.9,26,10400000
2,17,1,37.5,72,10600000
4,9,1,37.0,17,11800000
12,22,1,37.2,17,10800000
8,12,1,38.7,100,10200000
5,9,1,32.8,81,10900000
3,9,1,32.9,47,10700000
4,12,1,36.0,73,9700000
22,25,1,33.0,2,11500000
8,18,1,38.3,17,11300000
4,17,1,42.0,17,10100000
4,19,1,37.7,101,9000000
2,16,1,49.0,17,12300000
14,25,1,36.7,100,10700000
2,9,1,31.0,69,10500000
4,14,1,38.8,120,10300000
13,16,1,37.0,102,11700000
19,22,1,38.5,102,10600000
3,16,1,35.0,119,10700000
2,14,1,41.0,77,12400000
3,16,1,36.8,120,10600000
1,14,1,35.0,115,10400000
7,12,1,35.5,37,11400000
6,9,1,32.6,122,10900000
11,12,1,50.0,17,11600000
2,16,1,36.0,51,11200000
4,22,1,38.0,42,11600000
